clinic_id,item_id,current_stock_units,weekly_consumption,days_of_stock_remaining,nearest_expiry_date,days_to_expiry,stockout_flag,expiry_risk_flag,priority_score,demo_subset,_data_provenance
CL-0124,VAC_OPV,174,42,29.0,3/21/2027,223,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0124,VAC_PENTA,195,33,41.4,7/16/2028,706,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0124,VAC_TT,216,24,63.0,7/14/2027,338,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0124,MED_ANTIVENOM,4,8,3.5,12/1/2026,113,TRUE,TRUE,0.78,FALSE,proxy_synthetic
CL-0124,MED_SNAKE_ANTIVENOM,36,11,22.9,5/27/2027,290,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0124,MED_SNAKE_WOUND,96,17,39.5,9/22/2027,408,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0124,MED_OXYTOCIN,120,13,64.6,10/6/2027,422,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0124,MED_METFORMIN,107,39,19.2,5/8/2028,637,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0124,MED_GLUCOSE,122,21,40.7,3/31/2028,599,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0124,MED_VIT_A,111,24,32.4,3/17/2027,219,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0124,MED_MUAC_KIT,77,13,41.5,10/31/2027,447,FALSE,FALSE,0.23,TRUE,proxy_synthetic
CL-0124,MED_ZINC_MAL,465,60,54.2,12/6/2027,483,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0124,VAC_HEPB,55,12,32.1,11/28/2026,110,FALSE,TRUE,0.4,TRUE,proxy_synthetic
CL-0124,VAC_BCG,71,14,35.5,11/2/2027,449,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0124,VAC_MR,119,16,52.1,9/25/2027,411,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0124,MED_TETANUS,61,10,42.7,4/29/2028,628,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0124,MED_DIABETES_INSULIN,4,15,1.9,11/25/2027,472,TRUE,FALSE,0.81,TRUE,proxy_synthetic
CL-0124,MED_GLIBENCLAMIDE,234,30,54.6,9/3/2027,389,FALSE,FALSE,0.2,FALSE,proxy_synthetic
CL-0124,MED_GLUCAGON,17,3,39.7,3/13/2028,581,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0124,MED_RUTF,116,27,30.1,11/1/2026,83,FALSE,TRUE,0.5,FALSE,proxy_synthetic
CL-0124,MED_F75,45,6,52.5,5/22/2028,651,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0124,MED_F100,19,6,22.2,3/22/2027,224,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0124,MED_THERAPEUTIC_FEED,24,6,28.0,4/29/2028,628,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0125,MED_ACT,27,3,63.0,4/29/2027,262,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0125,MED_RDT_MAL,59,10,41.3,1/10/2028,518,FALSE,FALSE,0.22,TRUE,proxy_synthetic
CL-0125,MED_DENGUE_SUP,34,4,59.5,6/6/2027,300,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0125,MED_RDT_DEN,1,5,1.4,11/29/2026,111,TRUE,TRUE,0.97,TRUE,proxy_synthetic
CL-0125,MED_ORS,4,11,2.5,12/27/2027,504,TRUE,FALSE,0.78,FALSE,proxy_synthetic
CL-0125,MED_CHOLERA_KIT,13,3,30.3,4/8/2027,241,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0125,VAC_OCV,61,8,53.4,4/14/2028,613,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0125,VAC_MEASLES,26,3,60.7,6/20/2028,680,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0125,VAC_OPV,15,4,26.2,4/28/2027,261,FALSE,FALSE,0.23,TRUE,proxy_synthetic
CL-0125,VAC_PENTA,18,4,31.5,7/9/2028,699,FALSE,FALSE,0.34,TRUE,proxy_synthetic
CL-0125,VAC_TT,23,3,53.7,8/23/2027,378,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0125,MED_ANTIVENOM,9,1,63.0,3/3/2028,571,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0125,MED_SNAKE_ANTIVENOM,9,1,63.0,12/13/2027,490,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0125,MED_SNAKE_WOUND,10,2,35.0,2/2/2027,176,FALSE,TRUE,0.22,FALSE,proxy_synthetic
CL-0125,MED_OXYTOCIN,11,2,38.5,9/22/2027,408,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0125,MED_METFORMIN,28,6,32.7,1/6/2028,514,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0125,MED_GLUCOSE,1,2,3.5,12/15/2027,492,TRUE,FALSE,0.71,FALSE,proxy_synthetic
CL-0125,MED_VIT_A,33,4,57.8,10/15/2026,66,FALSE,TRUE,0.53,TRUE,proxy_synthetic
CL-0125,MED_MUAC_KIT,2,3,4.7,1/10/2028,518,TRUE,FALSE,0.64,FALSE,proxy_synthetic
CL-0125,MED_ZINC_MAL,68,8,59.5,3/25/2027,227,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0126,MED_ACT,241,28,60.2,6/13/2027,307,FALSE,FALSE,0.23,TRUE,proxy_synthetic
CL-0126,MED_RDT_MAL,176,62,19.9,12/21/2027,498,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0126,MED_DENGUE_SUP,27,37,5.1,6/21/2027,315,TRUE,FALSE,0.62,FALSE,proxy_synthetic
CL-0126,MED_RDT_DEN,168,41,28.7,8/11/2027,366,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0126,MED_ORS,30,137,1.5,6/16/2027,310,TRUE,FALSE,0.88,FALSE,proxy_synthetic
CL-0126,MED_CHOLERA_KIT,68,26,18.3,8/29/2027,384,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0126,VAC_OCV,50,72,4.9,3/18/2028,586,TRUE,FALSE,0.64,TRUE,proxy_synthetic
CL-0126,VAC_MEASLES,23,35,4.6,9/21/2027,407,TRUE,FALSE,0.65,FALSE,proxy_synthetic
CL-0126,VAC_OPV,11,45,1.7,4/4/2027,237,TRUE,FALSE,0.83,FALSE,proxy_synthetic
CL-0126,VAC_PENTA,98,27,25.4,9/16/2027,402,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0126,VAC_TT,224,26,60.3,7/29/2028,719,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0126,MED_ANTIVENOM,2,7,2.0,7/6/2027,330,TRUE,FALSE,0.79,FALSE,proxy_synthetic
CL-0126,MED_SNAKE_ANTIVENOM,63,9,49.0,6/24/2028,684,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0126,MED_SNAKE_WOUND,162,19,59.7,10/26/2027,442,FALSE,FALSE,0.31,TRUE,proxy_synthetic
CL-0126,MED_OXYTOCIN,113,15,52.7,7/21/2027,345,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0126,MED_METFORMIN,114,38,21.0,5/25/2028,654,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0126,MED_GLUCOSE,63,18,24.5,5/2/2027,265,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0126,MED_VIT_A,262,30,61.1,5/20/2027,283,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0126,MED_MUAC_KIT,100,12,58.3,4/26/2027,259,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0126,MED_ZINC_MAL,255,54,33.1,4/20/2028,619,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0126,VAC_HEPB,112,18,43.6,10/10/2027,426,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0126,VAC_BCG,70,17,28.8,12/18/2026,130,FALSE,TRUE,0.38,FALSE,proxy_synthetic
CL-0126,VAC_MR,121,18,47.1,11/19/2026,101,FALSE,TRUE,0.42,FALSE,proxy_synthetic
CL-0126,MED_TETANUS,43,9,33.4,4/3/2028,602,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0126,MED_DIABETES_INSULIN,155,17,63.8,10/13/2027,429,FALSE,FALSE,0.32,TRUE,proxy_synthetic
CL-0126,MED_GLIBENCLAMIDE,16,34,3.3,5/12/2027,275,TRUE,FALSE,0.7,FALSE,proxy_synthetic
CL-0126,MED_GLUCAGON,8,2,28.0,5/18/2028,647,FALSE,FALSE,0.31,TRUE,proxy_synthetic
CL-0126,MED_RUTF,95,26,25.6,8/30/2027,385,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0126,MED_F75,62,7,62.0,3/20/2028,588,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0126,MED_F100,61,8,53.4,1/25/2028,533,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0126,MED_THERAPEUTIC_FEED,40,9,31.1,12/20/2027,497,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0127,MED_ACT,31,6,36.2,10/16/2027,432,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0127,MED_RDT_MAL,54,11,34.4,1/8/2028,516,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0127,MED_DENGUE_SUP,28,4,49.0,11/6/2026,88,FALSE,TRUE,0.49,TRUE,proxy_synthetic
CL-0127,MED_RDT_DEN,20,5,28.0,4/19/2027,252,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0127,MED_ORS,82,16,35.9,10/15/2026,66,FALSE,TRUE,0.54,FALSE,proxy_synthetic
CL-0127,MED_CHOLERA_KIT,3,6,3.5,11/26/2026,108,TRUE,TRUE,0.78,FALSE,proxy_synthetic
CL-0127,VAC_OCV,76,9,59.1,6/25/2027,319,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0127,VAC_MEASLES,16,4,28.0,11/11/2026,93,FALSE,TRUE,0.48,FALSE,proxy_synthetic
CL-0127,VAC_OPV,28,7,28.0,4/4/2027,237,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0127,VAC_PENTA,27,6,31.5,11/30/2026,112,FALSE,TRUE,0.42,TRUE,proxy_synthetic
CL-0127,VAC_TT,1,3,2.3,8/4/2027,359,TRUE,FALSE,0.81,TRUE,proxy_synthetic
CL-0127,MED_ANTIVENOM,6,1,42.0,10/11/2027,427,FALSE,FALSE,0.34,TRUE,proxy_synthetic
CL-0127,MED_SNAKE_ANTIVENOM,9,2,31.5,1/24/2028,532,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0127,MED_SNAKE_WOUND,1,3,2.3,11/27/2027,474,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0127,MED_OXYTOCIN,18,3,42.0,6/11/2027,305,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0127,MED_METFORMIN,36,9,28.0,4/10/2028,609,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0127,MED_GLUCOSE,23,3,53.7,11/22/2027,469,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0127,MED_VIT_A,18,5,25.2,4/10/2028,609,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0127,MED_MUAC_KIT,13,2,45.5,12/30/2026,142,FALSE,TRUE,0.32,FALSE,proxy_synthetic
CL-0127,MED_ZINC_MAL,82,9,63.8,11/18/2026,100,FALSE,TRUE,0.45,FALSE,proxy_synthetic
CL-0128,MED_ACT,29,5,40.6,6/4/2027,298,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0128,MED_RDT_MAL,24,9,18.7,9/9/2027,395,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0128,MED_DENGUE_SUP,18,4,31.5,9/21/2027,407,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0128,MED_RDT_DEN,30,5,42.0,7/28/2027,352,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0128,MED_ORS,118,17,48.6,6/4/2028,664,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0128,MED_CHOLERA_KIT,21,4,36.8,12/10/2027,487,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0128,VAC_OCV,59,7,59.0,11/22/2026,104,FALSE,TRUE,0.39,TRUE,proxy_synthetic
CL-0128,VAC_MEASLES,26,3,60.7,1/17/2027,160,FALSE,TRUE,0.26,TRUE,proxy_synthetic
CL-0128,VAC_OPV,36,5,50.4,6/29/2027,323,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0128,VAC_PENTA,34,4,59.5,1/24/2027,167,FALSE,TRUE,0.25,TRUE,proxy_synthetic
CL-0128,VAC_TT,12,3,28.0,2/4/2028,543,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0128,MED_ANTIVENOM,9,1,63.0,1/28/2027,171,FALSE,TRUE,0.25,TRUE,proxy_synthetic
CL-0128,MED_SNAKE_ANTIVENOM,8,1,56.0,2/3/2028,542,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0128,MED_SNAKE_WOUND,14,2,49.0,6/29/2027,323,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0128,MED_OXYTOCIN,1,2,3.5,10/1/2027,417,TRUE,FALSE,0.7,FALSE,proxy_synthetic
CL-0128,MED_METFORMIN,42,7,42.0,10/1/2027,417,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0128,MED_GLUCOSE,8,3,18.7,8/12/2027,367,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0128,MED_VIT_A,2,4,3.5,4/6/2028,605,TRUE,FALSE,0.75,FALSE,proxy_synthetic
CL-0128,MED_MUAC_KIT,15,2,52.5,11/25/2026,107,FALSE,TRUE,0.41,TRUE,proxy_synthetic
CL-0128,MED_ZINC_MAL,90,10,63.0,3/16/2027,218,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0129,MED_ACT,30,5,42.0,2/7/2028,546,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0129,MED_RDT_MAL,2,8,1.8,1/9/2028,517,TRUE,FALSE,0.85,FALSE,proxy_synthetic
CL-0129,MED_DENGUE_SUP,13,4,22.8,12/18/2027,495,FALSE,FALSE,0.28,FALSE,proxy_synthetic
CL-0129,MED_RDT_DEN,21,4,36.8,3/18/2027,220,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0129,MED_ORS,164,18,63.8,1/8/2027,151,FALSE,TRUE,0.3,FALSE,proxy_synthetic
CL-0129,MED_CHOLERA_KIT,1,4,1.8,1/7/2028,515,TRUE,FALSE,0.84,FALSE,proxy_synthetic
CL-0129,VAC_OCV,26,7,26.0,4/20/2028,619,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0129,VAC_MEASLES,11,3,25.7,7/2/2027,326,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0129,VAC_OPV,32,4,56.0,6/21/2027,315,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0129,VAC_PENTA,10,3,23.3,5/11/2028,640,FALSE,FALSE,0.2,FALSE,proxy_synthetic
CL-0129,VAC_TT,16,4,28.0,1/22/2027,165,FALSE,TRUE,0.21,FALSE,proxy_synthetic
CL-0129,MED_ANTIVENOM,1,2,3.5,4/10/2028,609,TRUE,FALSE,0.71,FALSE,proxy_synthetic
CL-0129,MED_SNAKE_ANTIVENOM,7,1,49.0,10/10/2026,61,FALSE,TRUE,0.54,TRUE,proxy_synthetic
CL-0129,MED_SNAKE_WOUND,7,2,24.5,3/30/2027,232,FALSE,FALSE,0.33,TRUE,proxy_synthetic
CL-0129,MED_OXYTOCIN,12,2,42.0,6/30/2028,690,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0129,MED_METFORMIN,45,5,63.0,2/8/2028,547,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0129,MED_GLUCOSE,27,3,63.0,3/18/2027,220,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0129,MED_VIT_A,25,4,43.8,11/4/2027,451,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0129,MED_MUAC_KIT,13,2,45.5,12/19/2026,131,FALSE,TRUE,0.33,FALSE,proxy_synthetic
CL-0129,MED_ZINC_MAL,52,9,40.4,3/17/2027,219,FALSE,FALSE,0.2,TRUE,proxy_synthetic
CL-0130,MED_ACT,34,6,39.7,4/13/2028,612,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0130,MED_RDT_MAL,76,17,31.3,11/18/2027,465,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0130,MED_DENGUE_SUP,43,7,43.0,8/5/2027,360,FALSE,FALSE,0.2,TRUE,proxy_synthetic
CL-0130,MED_RDT_DEN,63,9,49.0,6/9/2027,303,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0130,MED_ORS,3,25,0.8,7/14/2028,704,TRUE,FALSE,0.9,TRUE,proxy_synthetic
CL-0130,MED_CHOLERA_KIT,42,8,36.8,2/23/2028,562,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0130,VAC_OCV,12,16,5.2,9/12/2027,398,TRUE,FALSE,0.59,TRUE,proxy_synthetic
CL-0130,VAC_MEASLES,20,7,20.0,2/20/2028,559,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0130,VAC_OPV,33,6,38.5,7/13/2027,337,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0130,VAC_PENTA,31,7,31.0,11/18/2027,465,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0130,VAC_TT,36,6,42.0,7/29/2027,353,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0130,MED_ANTIVENOM,8,2,28.0,11/26/2026,108,FALSE,TRUE,0.37,FALSE,proxy_synthetic
CL-0130,MED_SNAKE_ANTIVENOM,7,2,24.5,12/26/2027,503,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0130,MED_SNAKE_WOUND,14,4,24.5,11/9/2026,91,FALSE,TRUE,0.46,FALSE,proxy_synthetic
CL-0130,MED_OXYTOCIN,16,3,37.3,3/14/2027,216,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0130,MED_METFORMIN,58,9,45.1,6/11/2028,671,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0130,MED_GLUCOSE,35,5,49.0,6/23/2028,683,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0130,MED_VIT_A,46,6,53.7,5/28/2028,657,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0130,MED_MUAC_KIT,11,3,25.7,10/18/2027,434,FALSE,FALSE,0.25,TRUE,proxy_synthetic
CL-0130,MED_ZINC_MAL,10,13,5.4,6/12/2028,672,TRUE,FALSE,0.57,TRUE,proxy_synthetic
CL-0131,MED_ACT,39,5,54.6,2/3/2027,177,FALSE,TRUE,0.21,FALSE,proxy_synthetic
CL-0131,MED_RDT_MAL,36,8,31.5,2/2/2027,176,FALSE,TRUE,0.21,TRUE,proxy_synthetic
CL-0131,MED_DENGUE_SUP,12,4,21.0,10/24/2027,440,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0131,MED_RDT_DEN,38,6,44.3,4/14/2027,247,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0131,MED_ORS,9,17,3.7,5/16/2027,279,TRUE,FALSE,0.65,FALSE,proxy_synthetic
CL-0131,MED_CHOLERA_KIT,33,4,57.8,5/27/2027,290,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0131,VAC_OCV,38,8,33.2,1/26/2028,534,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0131,VAC_MEASLES,26,4,45.5,10/7/2027,423,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0131,VAC_OPV,52,6,60.7,7/9/2027,333,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0131,VAC_PENTA,46,5,64.4,2/3/2027,177,FALSE,TRUE,0.21,FALSE,proxy_synthetic
CL-0131,VAC_TT,13,3,30.3,10/26/2027,442,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0131,MED_ANTIVENOM,9,1,63.0,1/8/2027,151,FALSE,TRUE,0.31,FALSE,proxy_synthetic
CL-0131,MED_SNAKE_ANTIVENOM,17,2,59.5,11/8/2026,90,FALSE,TRUE,0.48,TRUE,proxy_synthetic
CL-0131,MED_SNAKE_WOUND,6,2,21.0,2/12/2028,551,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0131,MED_OXYTOCIN,12,2,42.0,4/14/2027,247,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0131,MED_METFORMIN,3,5,4.2,7/19/2028,709,TRUE,FALSE,0.65,TRUE,proxy_synthetic
CL-0131,MED_GLUCOSE,25,3,58.3,4/14/2027,247,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0131,MED_VIT_A,1,4,1.8,8/7/2027,362,TRUE,FALSE,0.86,FALSE,proxy_synthetic
CL-0131,MED_MUAC_KIT,1,2,3.5,10/24/2027,440,TRUE,FALSE,0.71,FALSE,proxy_synthetic
CL-0131,MED_ZINC_MAL,33,8,28.9,6/27/2028,687,FALSE,FALSE,0.33,FALSE,proxy_synthetic
CL-0132,MED_ACT,70,9,54.4,4/4/2028,603,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0132,MED_RDT_MAL,191,21,63.7,12/31/2026,143,FALSE,TRUE,0.32,FALSE,proxy_synthetic
CL-0132,MED_DENGUE_SUP,36,7,36.0,3/20/2027,222,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0132,MED_RDT_DEN,3,9,2.3,10/20/2027,436,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0132,MED_ORS,125,29,30.2,1/22/2028,530,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0132,MED_CHOLERA_KIT,26,9,20.2,10/30/2027,446,FALSE,FALSE,0.21,TRUE,proxy_synthetic
CL-0132,VAC_OCV,40,15,18.7,5/27/2028,656,FALSE,FALSE,0.22,FALSE,proxy_synthetic
CL-0132,VAC_MEASLES,40,6,46.7,12/6/2027,483,FALSE,FALSE,0.23,FALSE,proxy_synthetic
CL-0132,VAC_OPV,36,7,36.0,6/19/2027,313,FALSE,FALSE,0.31,TRUE,proxy_synthetic
CL-0132,VAC_PENTA,50,8,43.8,6/24/2028,684,FALSE,FALSE,0.29,FALSE,proxy_synthetic
CL-0132,VAC_TT,31,5,43.4,11/16/2026,98,FALSE,TRUE,0.42,FALSE,proxy_synthetic
CL-0132,MED_ANTIVENOM,15,2,52.5,6/22/2027,316,FALSE,FALSE,0.24,FALSE,proxy_synthetic
CL-0132,MED_SNAKE_ANTIVENOM,1,2,3.5,8/10/2027,365,TRUE,FALSE,0.7,FALSE,proxy_synthetic
CL-0132,MED_SNAKE_WOUND,12,4,21.0,10/17/2027,433,FALSE,FALSE,0.21,FALSE,proxy_synthetic
CL-0132,MED_OXYTOCIN,36,4,63.0,3/29/2027,231,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0132,MED_METFORMIN,9,13,4.8,1/27/2028,535,TRUE,FALSE,0.65,TRUE,proxy_synthetic
CL-0132,MED_GLUCOSE,14,4,24.5,4/29/2027,262,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0132,MED_VIT_A,1,7,1.0,6/13/2027,307,TRUE,FALSE,0.89,TRUE,proxy_synthetic
CL-0132,MED_MUAC_KIT,14,3,32.7,2/24/2028,563,FALSE,FALSE,0.35,TRUE,proxy_synthetic
CL-0132,MED_ZINC_MAL,86,15,40.1,12/5/2026,117,FALSE,TRUE,0.38,FALSE,proxy_synthetic
CL-0133,MED_ACT,24,8,21.0,5/26/2028,655,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0133,MED_RDT_MAL,12,18,4.7,10/31/2027,447,TRUE,FALSE,0.65,FALSE,proxy_synthetic
CL-0133,MED_DENGUE_SUP,39,6,45.5,11/8/2027,455,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0133,MED_RDT_DEN,25,6,29.2,9/3/2027,389,FALSE,FALSE,0.34,FALSE,proxy_synthetic
CL-0133,MED_ORS,12,32,2.6,8/11/2027,366,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0133,MED_CHOLERA_KIT,2,6,2.3,8/20/2027,375,TRUE,FALSE,0.82,FALSE,proxy_synthetic
CL-0133,VAC_OCV,5,13,2.7,3/13/2027,215,TRUE,FALSE,0.8,FALSE,proxy_synthetic
CL-0133,VAC_MEASLES,22,5,30.8,12/13/2026,125,FALSE,TRUE,0.37,TRUE,proxy_synthetic
CL-0133,VAC_OPV,59,9,45.9,3/16/2027,218,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0133,VAC_PENTA,33,5,46.2,2/15/2028,554,FALSE,FALSE,0.32,FALSE,proxy_synthetic
CL-0133,VAC_TT,33,5,46.2,5/5/2027,268,FALSE,FALSE,0.3,TRUE,proxy_synthetic
CL-0133,MED_ANTIVENOM,1,2,3.5,5/16/2027,279,TRUE,FALSE,0.73,FALSE,proxy_synthetic
CL-0133,MED_SNAKE_ANTIVENOM,9,2,31.5,7/27/2028,717,FALSE,FALSE,0.29,TRUE,proxy_synthetic
CL-0133,MED_SNAKE_WOUND,27,3,63.0,8/3/2027,358,FALSE,FALSE,0.25,FALSE,proxy_synthetic
CL-0133,MED_OXYTOCIN,1,2,3.5,12/31/2027,508,TRUE,FALSE,0.71,FALSE,proxy_synthetic
CL-0133,MED_METFORMIN,68,8,59.5,4/5/2028,604,FALSE,FALSE,0.26,FALSE,proxy_synthetic
CL-0133,MED_GLUCOSE,36,5,50.4,11/18/2027,465,FALSE,FALSE,0.27,FALSE,proxy_synthetic
CL-0133,MED_VIT_A,5,6,5.8,4/30/2028,629,TRUE,FALSE,0.55,FALSE,proxy_synthetic
CL-0133,MED_MUAC_KIT,17,2,59.5,10/12/2027,428,FALSE,FALSE,0.34,TRUE,proxy_synthetic
CL-0133,MED_ZINC_MAL,33,11,21.0,3/23/2027,225,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0134,MED_ACT,50,7,50.0,4/22/2027,255,FALSE,FALSE,0.27,TRUE,proxy_synthetic
CL-0134,MED_RDT_MAL,99,18,38.5,10/25/2026,76,FALSE,TRUE,0.48,TRUE,proxy_synthetic
CL-0134,MED_DENGUE_SUP,29,6,33.8,5/29/2027,292,FALSE,FALSE,0.31,FALSE,proxy_synthetic
CL-0134,MED_RDT_DEN,32,10,22.4,10/9/2027,425,FALSE,FALSE,0.35,FALSE,proxy_synthetic
CL-0134,MED_ORS,82,24,23.9,4/19/2027,252,FALSE,FALSE,0.3,FALSE,proxy_synthetic
CL-0134,MED_CHOLERA_KIT,72,8,63.0,5/4/2028,633,FALSE,FALSE,0.26,TRUE,proxy_synthetic
CL-0134,VAC_OCV,94,15,43.9,11/17/2026,99,FALSE,TRUE,0.42,FALSE,proxy_synthetic
CL-0134,VAC_MEASLES,18,7,18.0,4/2/2027,235,FALSE,FALSE,0.23,TRUE,proxy_synthetic
CL-0134,VAC_OPV,63,11,40.1,5/20/2027,283,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0134,VAC_PENTA,29,8,25.4,10/10/2027,426,FALSE,FALSE,0.24,TRUE,proxy_synthetic
CL-0134,VAC_TT,46,7,46.0,4/17/2028,616,FALSE,FALSE,0.22,FALSE,proxy_synthetic
